viewer,title,rating
u081,Indiana Jones and the Last Crusade (1989),5.0
u081,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u081,"Lord of the Rings: The Return of the King, The (2003)",5.0
u081,"Lord of the Rings: The Two Towers, The (2002)",5.0
u081,"Matrix, The (1999)",5.0
u081,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u081,Saving Private Ryan (1998),4.0
u081,"Shawshank Redemption, The (1994)",5.0
u081,"Silence of the Lambs, The (1991)",4.5
u081,"Sixth Sense, The (1999)",4.0
u082,Back to the Future (1985),4.5
u082,"Beautiful Mind, A (2001)",4.5
u082,"Dark Knight, The (2008)",4.0
u082,"Green Mile, The (1999)",4.0
u082,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u082,"Lord of the Rings: The Return of the King, The (2003)",4.0
u082,"Lord of the Rings: The Two Towers, The (2002)",4.0
u082,"Matrix, The (1999)",5.0
u082,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u082,Shrek (2001),4.0
u082,Star Wars: Episode IV - A New Hope (1977),5.0
u082,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u082,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u082,Terminator 2: Judgment Day (1991),4.0
u082,WALL·E (2008),5.0
u083,American Beauty (1999),4.0
u083,Batman Begins (2005),4.0
u083,"Bourne Identity, The (2002)",4.0
u083,"Dark Knight, The (2008)",4.5
u083,Die Hard (1988),4.5
u083,Fight Club (1999),5.0
u083,Forrest Gump (1994),4.5
u083,Full Metal Jacket (1987),4.0
u083,Gladiator (2000),5.0
u083,"Godfather, The (1972)",4.5
u083,Good Will Hunting (1997),5.0
u083,Inception (2010),4.5
u083,"Lord of the Rings: The Return of the King, The (2003)",4.0
u083,"Matrix, The (1999)",5.0
u083,Memento (2000),4.5
u083,Monty Python and the Holy Grail (1975),4.0
u083,Pulp Fiction (1994),4.5
u083,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
u083,Saving Private Ryan (1998),4.0
u083,"Shawshank Redemption, The (1994)",5.0
u083,Star Wars: Episode IV - A New Hope (1977),4.5
u083,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u083,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u083,"Usual Suspects, The (1995)",4.0
u084,Alien (1979),4.5
u084,"Bourne Identity, The (2002)",4.5
u084,"Dark Knight, The (2008)",4.5
u084,Die Hard (1988),4.0
u084,"Godfather, The (1972)",4.0
u084,Indiana Jones and the Last Crusade (1989),4.0
u084,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u084,"Lord of the Rings: The Return of the King, The (2003)",4.5
u084,"Lord of the Rings: The Two Towers, The (2002)",4.0
u084,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u084,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u084,Shrek (2001),4.5
u084,Terminator 2: Judgment Day (1991),5.0
u084,"Terminator, The (1984)",4.0
u084,"Truman Show, The (1998)",4.0
u085,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.5
u085,American Beauty (1999),4.0
u085,Apocalypse Now (1979),5.0
u085,Casablanca (1942),4.5
u085,"Clockwork Orange, A (1971)",4.0
u085,Donnie Darko (2001),4.0
u085,Fight Club (1999),4.5
u085,Good Will Hunting (1997),4.5
u085,"Green Mile, The (1999)",4.0
u085,L.A. Confidential (1997),4.0
u085,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u085,"Lord of the Rings: The Return of the King, The (2003)",4.0
u085,"Lord of the Rings: The Two Towers, The (2002)",4.0
u085,Memento (2000),4.0
u085,Ocean's Eleven (2001),4.0
u085,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u085,"Princess Bride, The (1987)",4.5
u085,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u085,Schindler's List (1993),4.5
u085,"Shawshank Redemption, The (1994)",5.0
u085,"Sixth Sense, The (1999)",4.5
u085,Star Wars: Episode IV - A New Hope (1977),4.5
u085,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u085,"Usual Suspects, The (1995)",5.0
u086,Babe (1995),4.0
u086,Dances with Wolves (1990),4.0
u086,Die Hard (1988),4.0
u086,Fargo (1996),5.0
u086,"Fugitive, The (1993)",4.0
u086,Indiana Jones and the Last Crusade (1989),5.0
u086,Jurassic Park (1993),4.0
u086,Men in Black (a.k.a. MIB) (1997),5.0
u086,Mission: Impossible (1996),5.0
u086,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u086,Saving Private Ryan (1998),4.0
u086,"Sixth Sense, The (1999)",4.0
u086,Star Wars: Episode IV - A New Hope (1977),5.0
u086,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u086,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u086,Toy Story (1995),4.0
u087,Aladdin (1992),4.5
u087,American Beauty (1999),5.0
u087,Apollo 13 (1995),4.0
u087,Batman Begins (2005),4.5
u087,"Beautiful Mind, A (2001)",4.0
u087,"Bourne Identity, The (2002)",4.5
u087,"Dark Knight, The (2008)",5.0
u087,"Departed, The (2006)",4.5
u087,Die Hard (1988),5.0
u087,Eternal Sunshine of the Spotless Mind (2004),4.5
u087,Fight Club (1999),4.5
u087,"Fugitive, The (1993)",4.5
u087,Gladiator (2000),4.5
u087,"Godfather, The (1972)",4.5
u087,"Godfather: Part II, The (1974)",4.0
u087,Good Will Hunting (1997),4.0
u087,"Incredibles, The (2004)",4.0
u087,Independence Day (a.k.a. ID4) (1996),4.0
u087,Indiana Jones and the Last Crusade (1989),4.5
u087,Jurassic Park (1993),4.0
u087,Kill Bill: Vol. 1 (2003),4.5
u087,L.A. Confidential (1997),4.5
u087,"Lion King, The (1994)",5.0
u087,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
u087,"Matrix, The (1999)",5.0
u087,Memento (2000),5.0
u087,Mission: Impossible (1996),4.5
u087,Ocean's Eleven (2001),5.0
u087,Office Space (1999),4.0
u087,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u087,Pulp Fiction (1994),4.0
u087,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
u087,Reservoir Dogs (1992),4.0
u087,Saving Private Ryan (1998),4.5
u087,"Shawshank Redemption, The (1994)",5.0
u087,Shrek (2001),4.5
u087,"Silence of the Lambs, The (1991)",4.5
u087,Star Wars: Episode IV - A New Hope (1977),5.0
u087,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u087,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u087,Terminator 2: Judgment Day (1991),4.5
u087,"Terminator, The (1984)",4.0
u087,Trainspotting (1996),4.0
u087,"Usual Suspects, The (1995)",5.0
u087,WALL·E (2008),4.5
u088,Alien (1979),5.0
u088,Aliens (1986),5.0
u088,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",5.0
u088,American Beauty (1999),5.0
u088,Apocalypse Now (1979),5.0
u088,Blade Runner (1982),5.0
u088,Casablanca (1942),5.0
u088,"Clockwork Orange, A (1971)",4.5
u088,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.5
u088,Eternal Sunshine of the Spotless Mind (2004),4.0
u088,Fargo (1996),5.0
u088,Fight Club (1999),5.0
u088,Finding Nemo (2003),4.0
u088,Full Metal Jacket (1987),4.5
u088,"Godfather, The (1972)",4.5
u088,Goodfellas (1990),4.5
u088,Groundhog Day (1993),4.0
u088,L.A. Confidential (1997),5.0
u088,Monty Python and the Holy Grail (1975),4.0
u088,Office Space (1999),4.0
u088,One Flew Over the Cuckoo's Nest (1975),5.0
u088,"Princess Bride, The (1987)",4.5
u088,Pulp Fiction (1994),5.0
u088,Reservoir Dogs (1992),4.5
u088,"Shawshank Redemption, The (1994)",4.0
u088,"Shining, The (1980)",5.0
u088,"Silence of the Lambs, The (1991)",4.0
u088,Taxi Driver (1976),5.0
u088,Terminator 2: Judgment Day (1991),4.5
u088,Trainspotting (1996),4.5
u088,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),5.0
u088,"Usual Suspects, The (1995)",4.5
u089,Back to the Future (1985),4.5
u089,"Beautiful Mind, A (2001)",4.5
u089,Braveheart (1995),4.0
u089,Catch Me If You Can (2002),4.5
u089,"Clockwork Orange, A (1971)",4.0
u089,"Departed, The (2006)",4.5
u089,Forrest Gump (1994),4.0
u089,Full Metal Jacket (1987),4.0
u089,Gladiator (2000),4.5
u089,"Godfather, The (1972)",4.5
u089,"Godfather: Part II, The (1974)",4.5
u089,Goodfellas (1990),4.0
u089,Kill Bill: Vol. 1 (2003),4.0
u089,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u089,"Matrix, The (1999)",4.0
u089,Ocean's Eleven (2001),4.0
u089,Pulp Fiction (1994),4.0
u089,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u089,Reservoir Dogs (1992),4.0
u089,Seven (a.k.a. Se7en) (1995),4.0
u089,"Truman Show, The (1998)",4.0
u090,Apollo 13 (1995),4.0
u090,"Dark Knight, The (2008)",4.5
u090,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.5
u090,Fight Club (1999),5.0
u090,Finding Nemo (2003),4.5
u090,Forrest Gump (1994),5.0
u090,"Fugitive, The (1993)",4.0
u090,"Godfather, The (1972)",4.5
u090,Kill Bill: Vol. 1 (2003),4.0
u090,"Matrix, The (1999)",4.5
u090,Pulp Fiction (1994),4.5
u090,Schindler's List (1993),4.0
u090,Seven (a.k.a. Se7en) (1995),5.0
u090,"Shawshank Redemption, The (1994)",4.0
u090,"Silence of the Lambs, The (1991)",4.5
u090,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u090,Trainspotting (1996),5.0
u090,"Truman Show, The (1998)",4.0
u090,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.5
u091,Apollo 13 (1995),5.0
u091,Babe (1995),5.0
u091,Braveheart (1995),5.0
u091,Forrest Gump (1994),4.0
u091,"Fugitive, The (1993)",5.0
u091,"Lion King, The (1994)",4.0
u091,Mission: Impossible (1996),4.0
u091,Pulp Fiction (1994),5.0
u091,Schindler's List (1993),4.0
u091,"Shawshank Redemption, The (1994)",5.0
u091,"Silence of the Lambs, The (1991)",4.0
u091,Speed (1994),4.0
u091,Terminator 2: Judgment Day (1991),5.0
u091,Toy Story (1995),5.0
u091,True Lies (1994),4.0
u092,Alien (1979),4.0
u092,Aliens (1986),5.0
u092,American Beauty (1999),4.0
u092,Back to the Future (1985),4.0
u092,"Dark Knight, The (2008)",5.0
u092,Die Hard (1988),5.0
u092,"Godfather, The (1972)",4.0
u092,Indiana Jones and the Last Crusade (1989),4.0
u092,"Matrix, The (1999)",5.0
u092,Pulp Fiction (1994),4.0
u092,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u092,"Silence of the Lambs, The (1991)",4.0
u092,Star Wars: Episode IV - A New Hope (1977),4.0
u092,Terminator 2: Judgment Day (1991),5.0
u092,"Terminator, The (1984)",4.0
u093,American History X (1998),5.0
u093,Apollo 13 (1995),4.5
u093,Batman Begins (2005),4.5
u093,"Beautiful Mind, A (2001)",4.0
u093,"Bourne Identity, The (2002)",4.0
u093,Braveheart (1995),4.5
u093,Catch Me If You Can (2002),4.0
u093,"Dark Knight, The (2008)",5.0
u093,"Departed, The (2006)",4.5
u093,Die Hard (1988),4.5
u093,E.T. the Extra-Terrestrial (1982),4.0
u093,Eternal Sunshine of the Spotless Mind (2004),4.0
u093,Fight Club (1999),4.5
u093,Finding Nemo (2003),4.0
u093,Forrest Gump (1994),4.0
u093,Gladiator (2000),5.0
u093,"Godfather, The (1972)",4.0
u093,"Green Mile, The (1999)",5.0
u093,Groundhog Day (1993),4.0
u093,Inception (2010),5.0
u093,"Incredibles, The (2004)",4.0
u093,"Lord of the Rings: The Return of the King, The (2003)",4.0
u093,"Lord of the Rings: The Two Towers, The (2002)",4.0
u093,"Matrix, The (1999)",4.5
u093,Memento (2000),5.0
u093,"Monsters, Inc. (2001)",4.0
u093,Ocean's Eleven (2001),4.0
u093,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.5
u093,"Princess Bride, The (1987)",4.0
u093,Pulp Fiction (1994),5.0
u093,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5
u093,Saving Private Ryan (1998),5.0
u093,Schindler's List (1993),4.5
u093,Seven (a.k.a. Se7en) (1995),4.5
u093,"Shawshank Redemption, The (1994)",5.0
u093,Shrek (2001),4.0
u093,"Sixth Sense, The (1999)",5.0
u093,Star Wars: Episode IV - A New Hope (1977),4.5
u093,Star Wars: Episode V - The Empire Strikes Back (1980),4.5
u093,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u093,Terminator 2: Judgment Day (1991),4.0
u093,"Terminator, The (1984)",4.5
u093,"Truman Show, The (1998)",4.5
u093,Willy Wonka & the Chocolate Factory (1971),4.0
u094,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u094,American History X (1998),4.0
u094,"Bourne Identity, The (2002)",4.0
u094,"Clockwork Orange, A (1971)",4.0
u094,"Dark Knight, The (2008)",4.5
u094,"Departed, The (2006)",4.0
u094,Eternal Sunshine of the Spotless Mind (2004),5.0
u094,Fargo (1996),4.0
u094,Fight Club (1999),4.0
u094,Finding Nemo (2003),4.0
u094,Forrest Gump (1994),5.0
u094,"Godfather, The (1972)",4.0
u094,"Green Mile, The (1999)",4.0
u094,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.0
u094,"Lord of the Rings: The Return of the King, The (2003)",4.0
u094,"Lord of the Rings: The Two Towers, The (2002)",4.0
u094,"Matrix, The (1999)",4.5
u094,Pulp Fiction (1994),4.0
u094,Saving Private Ryan (1998),4.0
u094,Schindler's List (1993),4.0
u094,"Shawshank Redemption, The (1994)",5.0
u094,"Shining, The (1980)",4.0
u094,Shrek (2001),4.0
u094,"Silence of the Lambs, The (1991)",4.5
u094,"Usual Suspects, The (1995)",4.0
u094,WALL·E (2008),4.0
u095,Aladdin (1992),5.0
u095,Alien (1979),5.0
u095,Aliens (1986),4.0
u095,Dances with Wolves (1990),4.0
u095,Die Hard (1988),4.0
u095,E.T. the Extra-Terrestrial (1982),5.0
u095,Jurassic Park (1993),5.0
u095,"Lion King, The (1994)",5.0
u095,"Matrix, The (1999)",5.0
u095,Memento (2000),4.0
u095,Men in Black (a.k.a. MIB) (1997),4.0
u095,Mission: Impossible (1996),4.0
u095,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.0
u095,Shrek (2001),5.0
u095,Speed (1994),4.0
u095,Star Wars: Episode IV - A New Hope (1977),5.0
u095,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u095,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u095,Toy Story (1995),5.0
u095,Willy Wonka & the Chocolate Factory (1971),4.0
u096,Aladdin (1992),4.0
u096,Apollo 13 (1995),5.0
u096,Babe (1995),4.0
u096,Beauty and the Beast (1991),5.0
u096,Braveheart (1995),4.0
u096,Dances with Wolves (1990),4.0
u096,Forrest Gump (1994),5.0
u096,"Fugitive, The (1993)",4.0
u096,Independence Day (a.k.a. ID4) (1996),5.0
u096,Jurassic Park (1993),4.0
u096,"Lion King, The (1994)",5.0
u096,Pulp Fiction (1994),4.0
u096,Schindler's List (1993),5.0
u096,"Shawshank Redemption, The (1994)",4.0
u096,"Silence of the Lambs, The (1991)",5.0
u096,Speed (1994),5.0
u096,Terminator 2: Judgment Day (1991),4.0
u096,True Lies (1994),4.0
u096,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),4.0
u097,Aliens (1986),5.0
u097,Back to the Future (1985),5.0
u097,Blade Runner (1982),4.0
u097,Braveheart (1995),5.0
u097,Forrest Gump (1994),5.0
u097,"Fugitive, The (1993)",5.0
u097,Gladiator (2000),5.0
u097,"Matrix, The (1999)",4.0
u097,Men in Black (a.k.a. MIB) (1997),4.0
u097,Mission: Impossible (1996),4.0
u097,"Princess Bride, The (1987)",5.0
u097,Saving Private Ryan (1998),5.0
u097,"Silence of the Lambs, The (1991)",4.0
u097,Speed (1994),4.0
u097,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u097,Terminator 2: Judgment Day (1991),4.0
u097,True Lies (1994),4.0
u098,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u098,Blade Runner (1982),5.0
u098,Eternal Sunshine of the Spotless Mind (2004),5.0
u098,Fight Club (1999),4.0
u098,Finding Nemo (2003),5.0
u098,Inception (2010),5.0
u098,Kill Bill: Vol. 1 (2003),4.5
u098,"Lord of the Rings: The Fellowship of the Ring, The (2001)",5.0
u098,"Lord of the Rings: The Return of the King, The (2003)",5.0
u098,"Lord of the Rings: The Two Towers, The (2002)",5.0
u098,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.0
u098,"Matrix, The (1999)",5.0
u098,Memento (2000),5.0
u098,"Monsters, Inc. (2001)",4.5
u098,Ocean's Eleven (2001),4.5
u098,Pirates of the Caribbean: The Curse of the Black Pearl (2003),5.0
u098,Pulp Fiction (1994),4.0
u098,Star Wars: Episode IV - A New Hope (1977),5.0
u098,Star Wars: Episode V - The Empire Strikes Back (1980),5.0
u098,Star Wars: Episode VI - Return of the Jedi (1983),5.0
u098,Terminator 2: Judgment Day (1991),5.0
u098,"Terminator, The (1984)",4.5
u098,"Usual Suspects, The (1995)",4.5
u098,WALL·E (2008),5.0
u099,Apocalypse Now (1979),5.0
u099,Fargo (1996),5.0
u099,Fight Club (1999),5.0
u099,Forrest Gump (1994),5.0
u099,Good Will Hunting (1997),5.0
u099,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u099,"Matrix, The (1999)",5.0
u099,"Princess Bride, The (1987)",5.0
u099,Pulp Fiction (1994),5.0
u099,Reservoir Dogs (1992),5.0
u099,Saving Private Ryan (1998),5.0
u099,Schindler's List (1993),5.0
u099,Seven (a.k.a. Se7en) (1995),5.0
u099,"Shawshank Redemption, The (1994)",5.0
u099,"Silence of the Lambs, The (1991)",5.0
u099,Taxi Driver (1976),4.5
u100,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u100,Back to the Future (1985),5.0
u100,"Beautiful Mind, A (2001)",5.0
u100,Catch Me If You Can (2002),4.5
u100,Eternal Sunshine of the Spotless Mind (2004),5.0
u100,Independence Day (a.k.a. ID4) (1996),4.5
u100,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),5.0
u100,"Matrix, The (1999)",4.5
u100,Ocean's Eleven (2001),4.5
u100,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
u100,"Shawshank Redemption, The (1994)",5.0
u100,Shrek (2001),4.5
u100,"Silence of the Lambs, The (1991)",4.5
u100,Speed (1994),4.0
u100,Star Wars: Episode IV - A New Hope (1977),4.0
u100,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u100,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u100,WALL·E (2008),4.5
u101,American Beauty (1999),5.0
u101,American History X (1998),4.0
u101,Catch Me If You Can (2002),5.0
u101,"Dark Knight, The (2008)",5.0
u101,Donnie Darko (2001),5.0
u101,Eternal Sunshine of the Spotless Mind (2004),5.0
u101,Forrest Gump (1994),5.0
u101,Full Metal Jacket (1987),4.0
u101,Inception (2010),4.5
u101,"Matrix, The (1999)",4.0
u101,Ocean's Eleven (2001),4.5
u101,Office Space (1999),4.0
u101,Pulp Fiction (1994),5.0
u101,Reservoir Dogs (1992),4.5
u101,Saving Private Ryan (1998),4.0
u101,Seven (a.k.a. Se7en) (1995),4.0
u101,"Shawshank Redemption, The (1994)",4.5
u101,Star Wars: Episode VI - Return of the Jedi (1983),4.5
u101,"Terminator, The (1984)",4.0
u101,"Truman Show, The (1998)",4.5
u101,"Usual Suspects, The (1995)",4.0
u102,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.0
u102,American Beauty (1999),4.0
u102,Apollo 13 (1995),4.0
u102,Babe (1995),4.0
u102,"Beautiful Mind, A (2001)",4.0
u102,Braveheart (1995),4.0
u102,Casablanca (1942),4.0
u102,Eternal Sunshine of the Spotless Mind (2004),4.5
u102,Finding Nemo (2003),4.5
u102,Forrest Gump (1994),4.0
u102,"Fugitive, The (1993)",4.0
u102,Good Will Hunting (1997),5.0
u102,"Green Mile, The (1999)",4.0
u102,L.A. Confidential (1997),5.0
u102,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.5
u102,"Lord of the Rings: The Return of the King, The (2003)",4.5
u102,"Lord of the Rings: The Two Towers, The (2002)",4.0
u102,"Matrix, The (1999)",4.0
u102,Memento (2000),5.0
u102,"Monsters, Inc. (2001)",4.5
u102,Monty Python and the Holy Grail (1975),4.0
u102,Pirates of the Caribbean: The Curse of the Black Pearl (2003),4.0
u102,"Princess Bride, The (1987)",4.0
u102,Saving Private Ryan (1998),4.0
u102,Schindler's List (1993),5.0
u102,"Shawshank Redemption, The (1994)",5.0
u102,Shrek (2001),4.5
u102,"Silence of the Lambs, The (1991)",5.0
u102,Star Wars: Episode V - The Empire Strikes Back (1980),4.0
u102,Star Wars: Episode VI - Return of the Jedi (1983),4.0
u102,Toy Story (1995),4.0
u102,True Lies (1994),4.0
u103,Apollo 13 (1995),4.0
u103,Back to the Future (1985),5.0
u103,Blade Runner (1982),4.0
u103,Fargo (1996),4.0
u103,Independence Day (a.k.a. ID4) (1996),4.0
u103,Jurassic Park (1993),4.0
u103,"Matrix, The (1999)",5.0
u103,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0
